CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster
14995,39,2,231.98000000000002,3,2,2,322,1
14997,46,4,540.98,3,4,3,343,2
14998,170,2,414.87,2,2,2,222,4
15000,48,1,490.52,3,1,3,313,1
15002,116,4,1641.76,2,4,4,244,2
15004,147,1,1188.8700000000001,2,1,4,214,4
15005,16,35,6126.64,4,5,5,455,3
15006,51,1,480.38,3,1,3,313,1
15007,159,1,156.91,2,1,1,211,4
15009,12,3,1242.78,4,3,4,434,0
15010,36,1,308.94,3,1,2,312,1
15012,54,2,405.04,3,2,2,322,1
15014,43,2,257.67,3,2,2,322,1
15016,173,1,170.04,2,1,1,211,4
15017,34,1,125.58,3,1,1,311,1
15018,39,3,431.26,3,3,2,332,1
15019,267,1,252.81,1,1,2,112,4
15021,9,13,1829.23,5,5,4,554,3
15022,12,3,812.44,4,3,3,433,0
15023,3,12,6340.01,5,5,5,555,3
15024,10,10,1636.43,5,5,4,554,0
15025,33,1,361.96,3,1,2,312,1
15026,80,3,469.0,2,3,3,233,2
15027,31,6,1051.95,4,4,4,444,2
15028,8,4,627.13,5,4,3,543,0
15030,72,2,518.28,2,2,3,223,1
15031,4,4,653.19,5,4,3,543,0
15032,256,5,3144.1,1,4,5,145,2
15033,5,11,2493.68,5,5,5,555,3
15034,16,11,4125.56,4,5,5,455,3
15035,90,1,252.73000000000002,2,1,2,212,4
15036,72,3,429.56,2,3,2,232,1
15038,43,7,645.84,3,5,3,353,2
15039,10,52,19147.64,5,5,5,555,3
15041,170,1,179.93,2,1,1,211,4
15042,199,1,135.93,1,1,1,111,4
15043,31,1,537.0,4,1,3,413,1
15044,19,22,7507.03,4,5,5,455,3
15045,152,3,633.66,2,3,3,233,2
15046,9,16,4204.48,5,5,5,555,3
15047,270,1,343.62,1,1,2,112,4
15048,65,5,377.52,3,4,2,342,2
15049,274,1,121.17000000000002,1,1,1,111,4
15050,25,5,1682.77,4,4,4,444,2
15051,23,3,1297.56,4,3,4,434,0
15052,319,1,127.83,1,1,1,111,4
15053,5,3,693.95,5,3,3,533,0
15054,12,2,302.1,4,2,2,422,1
15057,275,2,1489.5,1,2,4,124,2
15058,25,11,2032.74,4,5,5,455,3
15059,41,11,1274.97,3,5,4,354,2
15060,8,4,294.25,5,4,2,542,0
15061,4,54,36849.18,5,5,5,555,3
15062,71,4,987.86,2,4,4,244,2
15063,213,1,115.6,1,1,1,111,4
15065,38,6,2730.38,3,4,5,345,2
15066,32,2,760.59,3,2,3,323,1
15067,78,3,1704.86,2,3,4,234,2
15068,46,2,553.36,3,2,3,323,1
15069,179,1,1092.58,1,1,4,114,4
15070,373,1,106.2,1,1,1,111,4
15071,94,2,982.07,2,2,4,224,2
15073,10,4,612.43,5,4,3,543,0
15074,105,1,735.67,2,1,3,213,4
15075,78,1,773.03,2,1,3,213,1
15076,173,1,844.9,2,1,3,213,4
15078,7,38,9623.35,5,5,5,555,3
15079,213,4,771.81,1,4,3,143,2
15081,22,6,470.7,4,4,3,443,0
15083,257,1,88.2,1,1,1,111,4
15087,282,1,246.46,1,1,2,112,4
15088,21,3,1055.27,4,3,4,434,0
15089,10,6,2403.89,5,4,5,545,0
15090,308,1,381.32,1,1,2,112,4
15091,54,2,476.96,3,2,3,323,1
15092,215,2,457.81,1,2,3,123,4
15093,18,9,3973.82,4,5,5,455,3
15095,104,5,1364.7,2,4,4,244,2
15096,43,1,219.39000000000001,3,1,1,311,1
15097,4,1,248.08,5,1,2,512,1
15099,84,1,410.48,2,1,2,212,1
15100,330,6,635.1,1,4,3,143,2
15101,9,3,310.03,5,3,2,532,1
15103,31,2,593.36,4,2,3,423,1
15104,167,3,830.04,2,3,3,233,2
15105,18,7,2298.93,4,5,5,455,0
15106,18,7,1390.78,4,5,4,454,0
15107,311,8,247.66,1,5,2,152,2
15108,142,5,1255.75,2,4,4,244,2
15109,241,2,429.85,1,2,2,122,4
15110,24,7,733.5,4,5,3,453,0
15111,29,3,1567.48,4,3,4,434,2
15113,10,4,3255.99,5,4,5,545,0
15114,30,10,2760.56,4,5,5,455,3
15115,18,1,306.81,4,1,2,412,1
15116,18,4,1352.75,4,4,4,444,0
15117,15,6,1181.48,4,4,4,444,0
15119,246,1,192.55,1,1,1,111,4
15120,130,2,287.92,2,2,2,222,4
15121,50,2,416.07,3,2,2,322,1
15122,85,6,1612.13,2,4,4,244,2
15123,7,2,2199.31,5,2,5,525,0
15124,23,2,184.19,4,2,1,421,1
15125,25,23,10345.41,4,5,5,455,3
15127,66,1,406.53,3,1,2,312,1
15128,60,8,1419.54,3,5,4,354,2
15129,50,11,3326.77,3,5,5,355,2
15130,170,1,330.11,2,1,2,212,4
15132,18,5,977.9300000000001,4,4,4,444,0
15133,128,3,982.42,2,3,4,234,2
15134,15,8,1387.99,4,5,4,454,0
15135,233,2,127.15,1,2,1,121,4
15136,3,5,1282.45,5,4,4,544,0
15139,240,2,178.96,1,2,1,121,4
15140,52,8,2270.8,3,5,5,355,2
15142,46,1,498.74,3,1,3,313,1
15143,226,1,259.45,1,1,2,112,4
15144,8,18,6530.04,5,5,5,555,3
15145,4,4,1178.78,5,4,4,544,0
15146,165,3,1313.66,2,3,4,234,2
15147,219,2,608.65,1,2,3,123,4
15148,11,1,301.29,5,1,2,512,1
15149,134,1,520.8000000000001,2,1,3,213,4
15150,17,11,5216.98,4,5,5,455,3
15152,10,16,4684.24,5,5,5,555,3
15153,31,1,312.3,4,1,2,412,1
15154,74,2,224.73,2,2,1,221,1
15156,1,3,961.49,5,3,4,534,0
15157,4,5,1784.5,5,4,4,544,0
15158,45,1,401.40000000000003,3,1,2,312,1
15159,2,33,18033.78,5,5,5,555,3
15160,357,1,158.16,1,1,1,111,4
15163,18,2,304.47,4,2,2,422,1
15164,69,3,824.58,3,3,3,333,2
15165,373,1,468.8,1,1,3,113,4
15167,321,1,158.8,1,1,1,111,4
15168,26,1,106.56,4,1,1,411,1
15171,325,2,1034.5,1,2,4,124,4
15172,9,5,1624.05,5,4,4,544,0
15174,323,1,135.75,1,1,1,111,4
15175,72,1,224.14,2,1,1,211,1
15178,260,1,40.5,1,1,1,111,4
15179,18,7,2022.04,4,5,5,455,0
15180,367,1,87.5,1,1,1,111,4
15181,66,5,680.28,3,4,3,343,2
15182,154,2,622.85,2,2,3,223,4
15184,29,2,402.2,4,2,2,422,1
15185,70,1,230.72,2,1,2,212,1
15186,14,2,411.41,4,2,2,422,1
15187,2,18,4605.28,5,5,5,555,3
15189,1,53,15211.7,5,5,5,555,3
15192,120,3,1044.32,2,3,4,234,2
15193,61,1,499.32,3,1,3,313,1
15194,3,22,7232.87,5,5,5,555,3
15197,9,4,656.4399999999999,5,4,3,543,0
15198,92,2,193.64,2,2,1,221,4
15199,59,4,1268.7,3,4,4,344,2
15201,79,11,927.84,2,5,4,254,2
15203,26,6,1827.8,4,4,4,444,2
15204,357,1,316.58,1,1,2,112,4
15205,85,3,614.93,2,3,3,233,2
15206,10,4,420.29999999999995,5,4,2,542,0
15208,1,6,867.62,5,4,4,544,0
15210,225,1,245.28,1,1,2,112,4
15211,60,2,894.4100000000001,3,2,4,324,2
15212,239,2,88.94999999999999,1,2,1,121,4
15213,319,3,325.05,1,3,2,132,4
15214,2,8,1661.44,5,5,4,554,0
15215,45,6,590.99,3,4,3,343,2
15216,88,1,96.6,2,1,1,211,4
15218,11,11,4708.89,5,5,5,555,3
15219,176,1,305.75,1,1,2,112,4
15220,52,7,1758.92,3,5,4,354,2
15221,366,2,194.95000000000002,1,2,1,121,4
15222,319,1,585.0,1,1,3,113,4
15223,226,3,454.90000000000003,1,3,3,133,4
15224,358,3,310.48,1,3,2,132,4
15225,234,1,409.40000000000003,1,1,2,112,4
15226,311,1,154.41,1,1,1,111,4
15227,37,5,1083.8,3,4,4,344,2
15228,66,5,3309.16,3,4,5,345,2
15230,239,2,429.6,1,2,2,122,4
15232,113,2,612.06,2,2,3,223,4
15234,277,1,197.0,1,1,1,111,4
15235,218,12,2213.61,1,5,5,155,2
15236,299,1,321.05,1,1,2,112,4
15237,2,4,1395.3700000000001,5,4,4,544,0
15238,29,5,931.54,4,4,4,444,2
15239,10,3,764.34,5,3,3,533,0
15240,45,7,1685.57,3,5,4,354,2
15241,67,9,1738.59,3,5,4,354,2
15243,74,1,316.68,2,1,2,212,1
15244,65,2,631.57,3,2,3,323,1
15245,134,3,2515.84,2,3,5,235,2
15246,238,2,514.15,1,2,3,123,4
15247,122,1,356.0,2,1,2,212,4
15249,32,15,6632.41,3,5,5,355,3
15251,9,14,8994.31,5,5,5,555,3
15252,36,2,740.78,3,2,3,323,1
15253,16,6,915.3,4,4,4,444,0
15254,127,1,300.36,2,1,2,212,4
15255,67,1,890.85,3,1,4,314,1
15256,149,1,98.45,2,1,1,211,4
15257,283,1,118.25,1,1,1,111,4
15258,169,2,591.26,2,2,3,223,4
15260,100,8,1764.8200000000002,2,5,4,254,2
15261,135,1,254.82,2,1,2,212,4
15262,324,1,178.95000000000002,1,1,1,111,4
15263,107,1,156.51,2,1,1,211,4
15264,64,1,393.74,3,1,2,312,1
15265,151,2,1489.17,2,2,4,224,2
15266,338,1,119.3,1,1,1,111,4
15267,22,5,1567.6,4,4,4,444,0
15269,24,1,118.80000000000001,4,1,1,411,1
15270,16,9,1355.4,4,5,4,454,0
15271,7,16,2414.24,5,5,5,555,3
15272,57,2,721.94,3,2,3,323,1
15274,4,2,716.57,5,2,3,523,0
15275,31,2,609.19,4,2,3,423,1
15276,66,1,128.63,3,1,1,311,1
15277,47,1,255.89999999999998,3,1,2,312,1
15279,355,2,257.46,1,2,2,122,4
15280,172,1,113.12,2,1,1,211,4
15281,59,12,2239.9500000000003,3,5,5,355,2
15286,50,1,240.55,3,1,2,312,1
15287,22,3,413.24,4,3,2,432,1
15288,43,5,2306.52,3,4,5,345,2
15289,29,4,935.1,4,4,4,444,2
15290,5,21,7654.01,5,5,5,555,3
15291,26,18,4155.51,4,5,5,455,3
15292,201,1,162.44,1,1,1,111,4
15296,44,10,3610.31,3,5,5,355,2
15297,10,4,635.04,5,4,3,543,0
15298,2,13,2784.1,5,5,5,555,3
15299,67,3,1163.8400000000001,3,3,4,334,2
15300,64,1,496.44,3,1,3,313,1
15301,51,13,4385.22,3,5,5,355,3
15303,290,1,542.12,1,1,3,113,4
15304,61,10,680.3,3,5,3,353,2
15306,64,3,1174.35,3,3,4,334,2
15307,96,1,205.3,2,1,1,211,4
15308,271,2,302.27,1,2,2,122,4
15311,1,118,55107.35,5,5,5,555,3
15312,75,5,921.1,2,4,4,244,2
15313,110,1,52.0,2,1,1,211,4
15314,199,1,327.97,1,1,2,112,4
15315,64,3,551.54,3,3,3,333,2
15316,327,1,165.0,1,1,1,111,4
15318,4,1,312.62,5,1,2,512,1
15319,284,1,204.5,1,1,1,111,4
15320,44,1,197.53,3,1,1,311,1
15321,49,4,2697.38,3,4,5,345,2
15322,64,2,602.97,3,2,3,323,1
15325,104,1,161.74,2,1,1,211,4
15326,334,1,311.71,1,1,2,112,4
15327,53,1,208.75,3,1,1,311,1
15329,35,5,1005.5,3,4,4,344,2
15330,32,2,297.36,3,2,2,322,1
15332,366,4,1661.06,1,4,4,144,2
15333,208,1,1028.56,1,1,4,114,4
15334,157,3,350.82,2,3,2,232,4
15335,54,1,170.22,3,1,1,311,1
15339,66,3,557.57,3,3,3,333,2
15341,81,1,2020.52,2,1,5,215,2
15342,116,2,391.76,2,2,2,222,4
15343,87,1,364.5,2,1,2,212,4
15344,1,5,476.58,5,4,3,543,0
15345,35,2,367.69,3,2,2,322,1
15346,333,1,252.42000000000002,1,1,2,112,4
15347,366,1,201.60000000000002,1,1,1,111,4
15348,72,1,158.04,2,1,1,211,1
15349,158,2,463.90999999999997,2,2,3,223,4
15350,373,1,115.65,1,1,1,111,4
15351,12,10,1836.69,4,5,4,454,0
15353,255,2,770.12,1,3,3,133,4
15355,29,2,277.05,4,3,2,432,1
15356,31,10,2718.03,4,5,5,455,3
15358,5,29,8054.69,5,5,5,555,3
15360,40,1,427.93,3,1,2,312,1
15361,362,1,215.4,1,1,1,111,4
15363,241,2,318.05,1,3,2,132,4
15364,96,2,913.19,2,3,4,234,2
15365,26,8,1549.17,4,5,4,454,2
15366,75,2,602.51,2,3,3,233,1
15367,57,5,1867.69,3,4,4,344,2
15368,21,1,167.70000000000002,4,1,1,411,1
15370,41,8,2360.55,3,5,5,355,2
15372,137,1,1498.12,2,1,4,214,2
15373,8,12,2162.16,5,5,5,555,3
15374,129,1,168.0,2,1,1,211,4
15376,40,3,1199.6100000000001,3,3,4,334,2
15379,169,8,3631.8900000000003,2,5,5,255,2
15380,9,6,1682.3600000000001,5,4,4,544,0
15381,268,1,282.29999999999995,1,1,2,112,4
15382,15,8,5818.3,4,5,5,455,3
15384,170,3,635.76,2,3,3,233,2
15385,40,1,316.88,3,1,2,312,1
15386,186,1,394.14,1,1,2,112,4
15388,270,1,140.54,1,1,1,111,4
15392,5,5,1498.78,5,4,4,544,0
15393,16,2,231.86,4,3,2,432,1
15394,10,4,2183.54,5,4,5,545,0
15395,326,1,107.45,1,1,1,111,4
15396,113,1,288.18,2,1,2,212,4
15397,290,1,94.0,1,1,1,111,4
15398,16,3,1339.63,4,3,4,434,0
15399,1,3,815.77,5,3,3,533,0
15400,92,6,666.7,2,4,3,243,2
15402,149,2,536.05,2,3,3,233,4
15405,189,1,349.1,1,1,2,112,4
15406,18,4,426.61,4,4,2,442,0
15407,34,4,851.74,3,4,3,343,2
15408,264,1,234.28,1,1,2,112,4
15410,84,8,3450.84,2,5,5,255,2
15411,26,5,1336.43,4,4,4,444,2
15412,171,1,190.53,2,1,1,211,4
15414,10,3,774.9000000000001,5,3,3,533,0
15415,313,1,559.61,1,1,3,113,4
15416,65,5,3942.4700000000003,3,4,5,345,2
15417,85,1,508.8,2,1,3,213,1
15419,25,1,135.86,4,1,1,411,1
15421,59,4,950.36,3,4,4,344,2
15422,323,2,97.7,1,3,1,131,4
15423,38,1,43.5,3,1,1,311,1
15424,254,2,322.86,1,3,2,132,4
15426,19,7,1361.58,4,5,4,454,0
15427,33,3,1430.54,3,3,4,334,2
15428,15,1,93.78,4,1,1,411,1
15429,27,3,364.90000000000003,4,3,2,432,1
15432,23,1,171.19,4,1,1,411,1
15433,79,3,417.87,2,3,2,232,1
15434,8,6,997.48,5,4,4,544,0
15435,22,1,149.29,4,1,1,411,1
15436,12,3,1067.75,4,3,4,434,0
15437,262,1,200.16,1,1,1,111,4
15438,131,1,156.57999999999998,2,1,1,211,4
15440,55,3,383.68,3,3,2,332,1
15442,249,1,594.0,1,1,3,113,4
15443,2,8,3104.09,5,5,5,555,3
15444,9,2,1411.21,5,3,4,534,0
15445,264,1,113.5,1,1,1,111,4
15447,331,1,155.17,1,1,1,111,4
15448,313,1,494.64,1,1,3,113,4
15449,26,5,971.22,4,4,4,444,2
15450,30,1,429.84,4,1,2,412,1
15452,30,3,528.48,4,3,3,433,1
15453,2,7,1371.77,5,5,4,554,0
15454,362,1,179.1,1,1,1,111,4
15456,283,3,404.35,1,3,2,132,4
15457,262,1,237.07,1,1,2,112,4
15458,25,1,161.64,4,1,1,411,1
15460,354,1,214.26,1,1,1,111,4
15462,94,3,234.6,2,3,2,232,4
15463,29,1,126.14,4,1,1,411,1
15464,338,1,883.9,1,1,4,114,4
15465,20,24,6945.0199999999995,4,5,5,455,3
15466,85,1,334.53,2,1,2,212,4
15467,9,4,486.93,5,4,3,543,0
15468,35,5,438.46,3,4,2,342,2
15469,50,3,401.35,3,3,2,332,1
15471,2,1,454.48,5,1,3,513,0
15472,113,1,371.56,2,1,2,212,4
15473,14,10,1465.2,4,5,4,454,0
15475,77,1,454.10999999999996,2,1,3,213,1
15478,40,2,1399.92,3,3,4,334,2
15480,116,1,873.6,2,1,4,214,4
15482,16,15,4889.12,4,5,5,455,3
15483,161,4,225.26,2,4,1,241,4
15484,1,5,3443.05,5,4,5,545,0
15485,30,3,2564.5,4,3,5,435,2
15488,93,1,91.32000000000001,2,1,1,211,4
15489,23,4,1090.03,4,4,4,444,0
15491,95,7,2973.2000000000003,2,5,5,255,2
15492,28,2,659.4599999999999,4,3,3,433,1
15493,33,7,1898.91,3,5,5,355,2
15494,21,2,1280.58,4,3,4,434,0
15497,18,3,934.1,4,3,4,434,0
15498,3,30,13164.75,5,5,5,555,3
15500,8,4,995.96,5,4,4,544,0
15502,16,18,4597.66,4,5,5,455,3
15503,363,1,141.04,1,1,1,111,4
15504,81,1,52.83,2,1,1,211,4
15505,53,7,3497.14,3,5,5,355,2
15506,23,3,972.08,4,3,4,434,0
15507,172,1,475.86,2,1,3,213,4
15508,189,6,1000.27,1,4,4,144,2
15511,12,5,900.53,4,4,4,444,0
15512,156,2,121.0,2,3,1,231,4
15513,31,21,13761.19,4,5,5,455,3
15514,12,13,2159.61,4,5,5,455,3
15516,45,3,62.43,3,3,1,331,1
15517,233,1,267.03,1,1,2,112,4
15518,64,13,1890.99,3,5,5,355,2
15520,2,1,343.5,5,1,2,512,1
15521,36,12,2386.8,3,5,5,355,3
15522,33,2,397.99,3,3,2,332,1
15523,84,1,412.01000000000005,2,1,2,212,1
15525,2,4,719.47,5,4,3,543,0
15526,33,2,148.44,3,3,1,331,1
15527,19,9,2411.68,4,5,5,455,3
15528,254,1,229.33,1,1,2,112,4
15529,23,12,3935.15,4,5,5,455,3
15530,22,4,1497.31,4,4,4,444,0
15531,8,2,1972.39,5,3,5,535,0
15532,25,6,1446.03,4,4,4,444,2
15533,19,5,711.02,4,4,3,443,0
15535,173,7,426.4,2,5,2,252,2
15537,163,1,93.97,2,1,1,211,4
15539,7,1,538.46,5,1,3,513,1
15540,11,1,213.3,5,1,1,511,1
15541,114,1,85.13000000000001,2,1,1,211,4
15543,288,1,127.86,1,1,1,111,4
15544,9,11,3542.51,5,5,5,555,3
15545,54,2,288.96999999999997,3,3,2,332,1
15547,7,14,4669.1,5,5,5,555,3
15549,77,4,1596.1100000000001,2,4,4,244,2
15550,4,4,575.63,5,4,3,543,0
15551,37,1,436.06,3,1,2,312,1
15552,217,1,90.12,1,1,1,111,4
15553,60,1,428.93,3,1,2,312,1
15554,278,1,217.2,1,1,1,111,4
15555,12,20,4637.79,4,5,5,455,3
15556,24,1,279.77,4,1,2,412,1
15557,29,1,468.91,4,1,3,413,1
15561,12,5,722.74,4,4,3,443,0
15562,352,1,134.55,1,1,1,111,4
15563,9,7,1319.69,5,5,4,554,0
15565,50,2,173.16,3,3,1,331,1
15567,19,1,186.01,4,1,1,411,1
15568,3,3,724.39,5,3,3,533,0
15569,104,5,1375.71,2,4,4,244,2
15570,7,13,4010.52,5,5,5,555,3
15571,12,4,650.4300000000001,4,4,3,443,0
15572,5,7,2321.77,5,5,5,555,0
15573,32,2,591.1899999999999,3,3,3,333,1
15574,178,4,675.64,1,4,3,143,2
15576,38,1,921.37,3,1,4,314,1
15577,151,3,258.88,2,3,2,232,4
15578,162,1,127.1,2,1,1,211,4
15579,69,2,327.6,3,3,2,332,1
15581,156,10,717.4300000000001,2,5,3,253,2
15582,25,3,682.9100000000001,4,3,3,433,2
15584,24,5,701.71,4,4,3,443,0
15585,177,1,455.3,1,1,3,113,4
15587,50,4,913.6800000000001,3,4,4,344,2
15589,256,3,456.58,1,3,3,133,4
15592,47,1,388.58,3,1,2,312,1
15593,71,1,199.8,2,1,1,211,1
15594,16,6,1767.53,4,4,4,444,0
15596,101,9,1343.34,2,5,4,254,2
15597,30,2,315.71999999999997,4,3,2,432,1
15598,35,3,235.68,3,3,2,332,1
15599,27,2,761.74,4,3,3,433,1
15601,11,17,6745.36,5,5,5,555,3
15602,8,15,1083.63,5,5,4,554,3
15603,79,1,48.480000000000004,2,1,1,211,4
15604,52,1,216.39,3,1,1,311,1
15605,36,5,1178.28,3,4,4,344,2
15606,57,11,2422.64,3,5,5,355,2
15607,337,1,104.76,1,1,1,111,4
15608,28,4,1093.68,4,4,4,444,2
15609,183,2,270.03000000000003,1,3,2,132,4
15610,52,1,112.46000000000001,3,1,1,311,1
15611,10,15,1568.39,5,5,4,554,3
15612,36,2,195.15,3,3,1,331,1
15615,10,27,10360.04,5,5,5,555,3
15618,33,5,747.031,3,4,3,343,2
15619,11,1,336.40000000000003,5,1,2,512,1
15620,50,6,1494.45,3,4,4,344,2
15621,4,6,1158.77,5,4,4,544,0
15622,3,15,3055.03,5,5,5,555,3
15623,141,1,301.03,2,1,2,212,4
15624,117,4,588.13,2,4,3,243,2
15625,100,8,1504.56,2,5,4,254,2
15626,75,2,675.8,2,3,3,233,2
15628,5,10,2865.64,5,5,5,555,3
15630,45,3,1180.4,3,3,4,334,2
15632,16,10,3147.31,4,5,5,455,3
15634,17,1,243.55,4,1,2,412,1
15636,90,2,724.76,2,3,3,233,2
15637,53,1,223.36,3,1,1,311,1
15639,134,1,391.42,2,1,2,212,4
15640,4,17,11825.84,5,5,5,555,3
15641,105,4,1887.2,2,4,5,245,2
15643,179,6,579.6,1,4,3,143,2
15644,166,4,803.54,2,4,3,243,2
15645,19,1,612.01,4,1,3,413,1
15646,158,4,425.14000000000004,2,4,2,242,2
15648,204,4,582.0500000000001,1,4,3,143,2
15649,336,2,816.0,1,3,3,133,4
15651,37,3,646.3,3,3,3,333,2
15652,91,1,337.74,2,1,2,212,4
15653,116,1,48.0,2,1,1,211,4
15654,9,2,922.53,5,3,4,534,0
15655,233,2,511.32,1,3,3,133,4
15656,45,4,748.5,3,4,3,343,2
15657,23,1,30.0,4,1,1,411,1
15658,190,8,938.95,1,5,4,154,2
15659,44,1,306.45,3,1,2,312,1
15660,25,12,1552.01,4,5,4,454,3
15661,317,2,309.8,1,3,2,132,4
15663,106,1,138.14,2,1,1,211,4
15664,51,2,358.63,3,3,2,332,1
15665,168,2,2197.26,2,3,5,235,2
15667,40,1,301.32,3,1,2,312,1
15668,218,1,76.32000000000001,1,1,1,111,4
15669,40,5,677.69,3,4,3,343,2
15670,297,1,173.05,1,1,1,111,4
15671,19,10,2593.73,4,5,5,455,3
15673,88,4,2692.33,2,4,5,245,2
15674,73,6,1744.02,2,4,4,244,2
15675,81,3,306.74,2,3,2,232,1
15676,9,5,3251.54,5,4,5,545,0
15677,49,1,657.23,3,1,3,313,1
15678,53,1,352.7,3,1,2,312,1
15679,24,4,781.28,4,4,3,443,0
15680,9,3,1333.68,5,3,4,534,0
15681,18,6,946.36,4,4,4,444,0
15683,117,1,193.75,2,1,1,211,4
15687,9,11,2981.5,5,5,5,555,3
15689,120,2,254.1,2,3,2,232,4
15690,4,2,239.76,5,3,2,532,1
15691,252,1,136.8,1,1,1,111,4
15692,28,1,191.04,4,1,1,411,1
15694,1,15,6285.36,5,5,5,555,3
15695,267,2,409.98,1,3,2,132,4
15696,33,12,2619.11,3,5,5,355,3
15699,18,1,279.7,4,1,2,412,1
15700,172,3,647.08,2,3,3,233,2
15701,2,4,1499.05,5,4,4,544,0
15703,265,1,211.5,1,1,1,111,4
15704,140,4,2293.62,2,4,5,245,2
15705,201,1,143.1,1,1,1,111,4
15706,60,7,1001.8100000000001,3,5,4,354,2
15707,35,4,916.98,3,4,4,344,2
15708,41,11,3200.73,3,5,5,355,3
15709,284,1,133.25,1,1,1,111,4
15712,9,5,1072.3600000000001,5,4,4,544,0
15713,143,3,346.75,2,3,2,232,4
15714,12,2,330.03000000000003,4,3,2,432,1
15716,146,4,1101.1100000000001,2,4,4,244,2
15717,234,1,150.3,1,1,1,111,4
15719,33,14,5028.42,3,5,5,355,3
15720,24,1,581.78,4,1,3,413,1
15721,12,1,471.40000000000003,4,1,3,413,1
15722,36,6,1938.8600000000001,3,4,5,345,2
15723,365,1,190.7,1,1,1,111,4
15724,201,3,212.3,1,3,1,131,4
15725,15,1,415.25,4,1,2,412,1
15727,17,7,4659.06,4,5,5,455,3
15729,198,2,62.0,1,3,1,131,4
15730,66,4,1108.38,3,4,4,344,2
15732,212,2,294.12,1,3,2,132,4
15733,283,1,162.3,1,1,1,111,4
15734,115,2,1339.45,2,3,4,234,2
15737,15,12,1104.26,4,5,4,454,0
15738,19,19,4754.87,4,5,5,455,3
15739,66,1,343.52,3,1,2,312,1
15740,49,1,154.88,3,1,1,311,1
15743,16,4,775.96,4,4,3,443,0
15744,78,1,34.8,2,1,1,211,4
15745,9,6,1071.24,5,4,4,544,0
15746,134,2,182.96,2,3,1,231,4
15747,13,3,946.64,4,3,4,434,0
15748,40,1,144.36,3,1,1,311,1
15750,3,9,2448.8,5,5,5,555,3
15752,40,8,2598.2,3,5,5,355,2
15754,51,4,455.67,3,4,3,343,2
15755,1,8,2318.88,5,5,5,555,0
15756,61,4,528.01,3,4,3,343,2
15757,66,2,714.42,3,3,3,333,2
15758,25,1,205.25,4,1,1,411,1
15759,218,3,253.04,1,3,2,132,4
15762,65,2,549.85,3,3,3,333,1
15763,32,3,952.82,3,3,4,334,2
15764,81,10,3066.72,2,5,5,255,2
15766,64,1,315.06,3,1,2,312,1
15768,116,3,371.83,2,3,2,232,4
15769,7,19,2693.72,5,5,5,555,3
15773,6,1,147.52,5,1,1,511,1
15774,69,1,270.8,3,1,2,312,1
15775,245,1,104.9,1,1,1,111,4
15776,133,1,241.62,2,1,2,212,4
15777,241,5,1021.61,1,4,4,144,2
15780,184,3,475.28000000000003,1,3,3,133,4
15781,25,4,333.56,4,4,2,442,1
15782,10,3,2198.12,5,3,5,535,0
15783,11,1,246.3,5,1,2,512,1
15785,30,8,2223.85,4,5,5,455,2
15786,44,5,4787.7,3,4,5,345,2
15787,26,3,933.26,4,3,4,434,2
15789,358,1,351.3,1,1,2,112,4
15790,10,1,218.75,5,1,1,511,1
15791,44,3,1604.44,3,3,4,334,2
15793,15,3,948.96,4,3,4,434,0
15795,150,1,559.16,2,1,3,213,4
15796,1,9,2705.6600000000003,5,5,5,555,3
15797,305,2,1243.8,1,3,4,134,2
15799,76,3,884.14,2,3,4,234,2
15800,107,2,696.89,2,3,3,233,2
15801,46,4,1042.19,3,4,4,344,2
15803,51,1,415.82000000000005,3,1,2,312,1
15804,1,18,3814.65,5,5,5,555,3
15805,23,20,5361.02,4,5,5,455,3
15806,46,3,784.58,3,3,3,333,2
15807,50,3,903.9,3,3,4,334,2
15808,306,5,3641.07,1,4,5,145,2
15809,36,6,399.21,3,4,2,342,2
15810,79,7,1077.63,2,5,4,254,2
15811,17,9,2171.32,4,5,5,455,0
15812,107,5,1611.3300000000002,2,4,4,244,2
15813,208,2,1303.9099999999999,1,3,4,134,2
15814,3,6,1806.78,5,4,4,544,0
15815,64,5,1742.52,3,4,4,344,2
15819,49,4,1905.45,3,4,5,345,2
15820,320,1,206.98,1,1,1,111,4
15821,44,2,554.01,3,3,3,333,1
15822,3,2,885.47,5,3,4,534,0
15825,172,1,282.94,2,1,2,212,4
15826,51,4,1649.3600000000001,3,4,4,344,2
15827,73,20,1641.48,2,5,4,254,3
15829,99,2,636.14,2,3,3,233,2
15830,29,2,547.7,4,3,3,433,1
15831,58,4,656.0799999999999,3,4,3,343,2
15832,254,1,836.79,1,1,3,113,4
15834,70,4,1900.45,2,4,5,245,2
15835,44,4,903.24,3,4,4,344,2
15836,45,2,92.47,3,3,1,331,1
15837,65,1,391.98,3,1,2,312,1
15838,11,21,16700.56,5,5,5,555,3
15839,25,5,1020.74,4,4,4,444,2
15840,59,3,345.66,3,3,2,332,1
15841,64,6,1209.1,3,4,4,344,2
15843,304,1,118.95000000000002,1,1,1,111,4
15844,46,1,130.73999999999998,3,1,1,311,1
15845,18,10,3650.87,4,5,5,455,3
15847,38,2,328.79,3,3,2,332,1
15850,19,2,234.88,4,3,2,432,1
15852,187,2,160.71,1,3,1,131,4
15853,52,1,110.8,3,1,1,311,1
